"PERIODO";"MES";"COD_ADUANA_TRAMITACION";"COD_TIPO_OPERACION";"COD_REGION_ORIGEN";"COD_VIA_TRANSPORTE";"COD_PUERTO_EMBARQUE";"COD_PUERTO_DESEMBARQUE";"COD_PAIS_DESTINO";"COD_MODALIDAD_VENTA";"MONEDA";"CLAUSULA_VENTA";"COD_TIPO_CARGA";"ITEM_SA";"FOB_US_DUSLEG";"FOBUS_AJUSTADO_IVV";"PESO_BRUTO_KG";"CANTIDAD_MERCANCIA";"COD_UNIDAD_MEDIDA"
2026;2;48;227;0;4;992;241;218;0;0;0;"R";"84191900";8905,3;8905,3;11,18;8,6;10
2026;2;48;227;0;4;992;241;218;0;0;0;"R";"84213190";88,89;88,89;0,3;1;10
2026;2;48;227;0;4;992;241;218;0;0;0;"R";"84213900";1245,1;1245,1;0,76;1;10
2026;2;48;227;0;4;992;241;218;0;0;0;"R";"84678900";825;825;173,7;2;10
2026;2;48;227;0;4;992;241;218;0;0;0;"R";"84714900";47250;47250;6,6;1;10
2026;2;48;227;0;4;992;241;218;0;0;0;"R";"84818090";17514,68;17514,68;5,51;4,2323;6
2026;2;48;227;0;4;992;241;218;0;0;0;"R";"84833020";216,63;216,63;0,06;1;10
2026;2;48;227;0;4;992;241;218;0;0;0;"R";"84835000";5979,76;5979,76;5,94;2;10
2026;2;48;227;0;4;992;241;218;0;0;0;"R";"84879010";3383,85;3383,85;1,63;1,2508;6
2026;2;48;227;0;4;992;241;218;0;0;0;"R";"85044000";6438,72;6438,72;13,84;2;10
2026;2;48;227;0;4;992;241;218;0;0;0;"R";"85073000";2389;2389;6,8;5;10
2026;2;48;227;0;4;992;241;218;0;0;0;"R";"85118000";584,29;584,29;0,17;1;10
2026;2;48;227;0;4;992;241;218;0;0;0;"R";"85171800";1770,92;1770,92;0,71;1;10
2026;2;48;227;0;4;992;241;218;0;0;0;"R";"85181000";1875;1875;0,89;1;10
2026;2;48;227;0;4;992;241;218;0;0;0;"R";"85198900";46323;46323;18,5;3;10
2026;2;48;227;0;4;992;241;218;0;0;0;"R";"85269100";17430;17430;15,52;9,95;10
2026;2;48;227;0;4;992;241;218;0;0;0;"R";"85269200";13770;13770;5,9;3;10
2026;2;48;227;0;4;992;241;218;0;0;0;"R";"85311010";9600;9600;7,71;3;10
2026;2;48;227;0;4;992;241;218;0;0;0;"R";"85318000";45210,1;45210,1;4,17;4;10
2026;2;48;227;0;4;992;241;218;0;0;0;"R";"85340000";150;150;0,58;0,45;6
2026;2;48;227;0;4;992;241;218;0;0;0;"R";"85364199";8197,35;8197,35;7,07;5,4438;6
2026;2;48;227;0;4;992;241;218;0;0;0;"R";"85365090";8733,06;8733,06;8,26;6,36;6
2026;2;48;227;0;4;992;241;218;0;0;0;"R";"85369013";2073,97;2073,97;0,56;0,43;6
2026;2;48;227;0;4;992;241;218;0;0;0;"R";"85371000";69604,67;69604,67;11,44;8,7939;6
2026;2;48;227;0;4;992;241;218;0;0;0;"R";"85392900";359;359;0,23;4;10
2026;2;48;227;0;4;992;241;218;0;0;0;"R";"85423900";961,44;961,44;0,8;1;10
2026;2;48;227;0;4;992;241;218;0;0;0;"R";"85442000";7841,47;7841,47;2,8;2,1538;6
2026;2;48;227;0;4;992;241;218;0;0;0;"R";"88052900";6078,96;6078,96;77;59,4;6
2026;2;48;227;0;4;992;241;218;0;0;0;"R";"88072000";177335,3;177335,3;751,41;583,7708;6
2026;2;48;227;0;4;992;241;218;0;0;0;"R";"88073000";103299,49;103299,49;118,38;91,0431;6
2026;2;48;227;0;4;992;241;218;0;0;0;"R";"88079000";1499;1499;1,49;1,1462;6
2026;2;48;227;0;4;992;241;218;0;0;0;"R";"90189019";2427,36;2427,36;3,6;1;10
2026;2;48;227;0;4;992;241;218;0;0;0;"R";"90189090";681,54;681,54;28,41;7,15;10
2026;2;48;227;0;4;992;241;218;0;0;0;"R";"90251990";16436,67;16436,67;1,93;1;10
2026;2;48;227;0;4;992;241;218;0;0;0;"R";"90269000";11970;11970;1,67;1,28;6
2026;2;48;227;0;4;992;241;218;0;0;0;"R";"90303900";2925;2925;366,72;2;10
2026;2;48;227;0;4;992;241;218;0;0;0;"R";"90318090";11806;11806;39,28;3;10
2026;2;48;227;0;4;992;241;218;0;0;0;"R";"94019900";34,15;34,15;0,09;0,0715;6
2026;2;48;227;0;4;992;241;218;0;0;0;"R";"94037010";6005,62;6005,62;2,42;1,86;6
2026;2;48;227;0;4;992;241;218;0;0;0;"R";"94049020";531,31;531,31;16,02;15;6
2026;2;48;227;0;4;992;241;218;0;0;0;"R";"94051900";1500,91;1500,91;0,1;0,0769;6
2026;2;48;227;0;4;992;241;218;0;0;0;"R";"94054190";6450,66;6450,66;6;4,6116;6
2026;2;48;227;0;4;992;241;218;0;0;0;"R";"96050000";1596,56;1596,56;78,24;487;10
2026;2;48;227;0;4;992;242;218;0;0;0;"R";"09012190";522,72;522,72;53,42;53,42;6
2026;2;48;227;0;4;992;242;218;0;0;0;"R";"22083020";966,6;966,6;107,58;76,98;9
2026;2;48;227;0;4;992;242;218;0;0;0;"R";"27101966";3832,8;3832,8;264;203,08;6
2026;2;48;227;0;4;992;242;218;0;0;0;"R";"28044000";3532;3532;15,3;2,5;16
2026;2;48;227;0;4;992;242;218;0;0;0;"R";"32149000";163,42;163,42;1,2;0,92;6
2026;2;48;227;0;4;992;242;218;0;0;0;"R";"33074990";652,06;652,06;5,62;5,6;6
2026;2;48;227;0;4;992;242;218;0;0;0;"R";"35069900";26,91;26,91;1;0,77;6
2026;2;48;227;0;4;992;242;218;0;0;0;"R";"39231010";474,94;474,94;2,89;2,88;6
2026;2;48;227;0;4;992;242;218;0;0;0;"R";"39232900";59,8;59,8;10,03;10;6
2026;2;48;227;0;4;992;242;218;0;0;0;"R";"44199000";137,5;137,5;10;10;6
2026;2;48;227;0;4;992;242;218;0;0;0;"R";"48183020";373,57;373,57;51,48;51,32;6
2026;2;48;227;0;4;992;242;218;0;0;0;"R";"48189090";266,54;266,54;13,54;13,5;6
2026;2;48;227;0;4;992;242;218;0;0;0;"R";"48193000";386,93;386,93;36,1;36;6
2026;2;48;227;0;4;992;242;218;0;0;0;"R";"48211010";2518;2518;501;385,3716;6
2026;2;48;227;0;4;992;242;218;0;0;0;"R";"48236910";768,06;768,06;199,53;198,9;6
2026;2;48;227;0;4;992;242;218;0;0;0;"R";"63023200";1227,97;1227,97;210,38;210;6
2026;2;48;227;0;4;992;242;218;0;0;0;"R";"63025300";752,01;752,01;42,46;42,4;6
2026;2;48;227;0;4;992;242;218;0;0;0;"R";"69111090";477,18;477,18;112,07;111,96;6
2026;2;48;227;0;4;992;242;218;0;0;0;"R";"70133700";114,97;114,97;56,34;56,16;6
2026;2;48;227;0;4;992;242;218;0;0;0;"R";"76072010";247,5;247,5;25,08;25;6
2026;2;48;227;0;4;992;242;218;0;0;0;"R";"76151000";256,9;256,9;28,09;28;6
2026;2;48;227;0;4;992;242;218;0;0;0;"R";"82079000";4739;4739;161;123,8462;6
2026;2;48;227;0;4;992;242;218;0;0;0;"R";"85369013";1035,66;1035,66;0,6;0,46;6
2026;2;48;227;0;4;992;242;218;0;0;0;"R";"88072000";14531,58;14531,58;224,5;167,6923;6
2026;2;48;227;0;4;992;242;218;0;0;0;"R";"94049020";4781,79;4781,79;121,51;121,5;6
2026;2;48;227;0;4;992;242;218;0;0;0;"R";"94054190";153,78;153,78;6,4;4,92;6
2026;2;48;227;0;4;992;242;218;0;0;0;"R";"96050000";1619,52;1619,52;137,88;960;10
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"27101961";38,92;38,92;0,15;0,1154;6
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"27101964";4481,45;4481,45;10;7,6738;6
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"27101966";51728,4;51728,4;3671,5;2824,2415;6
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"28044000";62084;62084;168,3;25;16
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"30065010";4215,5;4215,5;257,2;197,8408;6
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"30065090";6095,98;6095,98;138,16;106,2769;6
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"32082019";2295,86;2295,86;31,1;23,9215;6
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"32141000";189,61;189,61;1,4;1,08;6
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"32149000";5818,73;5818,73;27,51;21,1362;6
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"34029000";3805,78;3805,78;133,7;102,8492;6
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"34039990";35318,89;35318,89;2447,36;1882,5562;6
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"35061000";506,53;506,53;2,55;1,8847;6
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"35069120";1897,44;1897,44;20,63;15,86;6
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"35069900";307,87;307,87;12,61;9,7;6
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"38089999";990,5;990,5;2;1,53;6
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"38119090";114,97;114,97;3;2,3092;6
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"38140090";1905,4;1905,4;241,36;185,65;6
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"38190000";401,97;401,97;37,64;28,9546;6
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"38229000";83,01;83,01;0,16;0,1231;6
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"38249910";5535,34;5535,34;193,36;148,5815;6
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"39173390";125,52;125,52;0,18;0,1385;6
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"39173990";8349,15;8349,15;3,44;2,6362;6
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"39174090";3270;3270;18;13,8462;6
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"39191090";4650,48;4650,48;22,32;17,1562;6
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"39199090";3483,46;3483,46;15,72;12,0831;6
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"39204300";492;492;73,55;66;6
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"39211200";712,1;712,1;8,5;6,5385;6
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"39222000";67724,3;67724,3;40,05;30,8047;6
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"39229000";41268;41268;29,06;22,3538;6
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"39231090";1988,1;1988,1;3,61;2,7769;6
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"39235010";141,24;141,24;0,04;0,03;6
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"39269090";50388,5;50388,5;279,37;214,8847;6
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"40121300";60969,58;60969,58;803;206;10
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"40151990";1065,68;1065,68;5,17;3,97;6
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"40169100";3779,81;3779,81;4,6;3,5308;6
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"40169390";28246,28;28246,28;45,5;34,9555;6
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"40169900";1933,37;1933,37;1,73;1,3315;6
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"41079900";485,4;485,4;6,52;5,0154;6
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"42022220";2493;2493;455,68;960;10
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"48022000";798,3;798,3;32,3;24,85;6
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"48183020";1322;1322;111,45;100;6
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"48194000";265,44;265,44;0,41;0,3162;6
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"48211010";8485,53;8485,53;41,4;31,7408;6
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"48211090";400;400;20;15,38;6
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"49019999";34,43;34,43;0,03;0,0231;6
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"54023100";21,13;21,13;1,09;0,84;6
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"54079300";966,2;966,2;36;27,69;6
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"54082100";412,18;412,18;1,01;0,77;6
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"56079000";39,68;39,68;0,07;0,0538;6
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"56081911";179,85;179,85;0,44;0,34;6
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"58063200";468,75;468,75;0,51;0,3931;6
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"59039000";294,05;294,05;0,07;0,05;6
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"63039200";407,2;407,2;0,44;0,3308;6
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"63039900";10;10;0,01;0,0077;6
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"63071000";12,08;12,08;0,02;0,0154;6
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"63072000";3257,7;3257,7;18,89;14,5338;6
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"63079090";2967,66;2967,66;29,18;22,43;6
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"68069000";215,5;215,5;11;8,46;6
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"68151100";90;90;11,3;8,6923;6
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"68151900";1766;1766;7,5;5,9231;6
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"69111090";480,48;480,48;120,18;115,2;6
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"70071100";2340;2340;23,09;17,7615;6
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"70072100";8754,2;8754,2;44,35;34,11;6
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"70191900";5042,88;5042,88;5,01;3,5923;6
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"72109000";4,19;4,19;0,01;0,01;6
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"72121000";8,42;8,42;0,01;0,0077;6
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"73049000";53892,31;53892,31;98,38;75,8776;6
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"73072200";1187,6;1187,6;0,36;0,28;6
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"73072900";45,62;45,62;0,06;0,0462;6
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"73079900";3995,37;3995,37;4,9;3,7692;6
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"73102990";433,17;433,17;1,79;1,3769;6
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"73110010";2758,14;2758,14;17,1;13,15;6
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"73121010";6109,12;6109,12;5,49;4,2154;6
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"73129000";4342,73;4342,73;10,83;8,3315;6
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"73181500";15099,9;15099,9;21,88;16,8256;6
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"73181600";18532,27;18532,27;33,63;25,8394;6
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"73182100";425;425;2,15;1,66;6
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"73182200";8769,68;8769,68;28,78;22,1292;6
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"73182300";639,03;639,03;1,78;1,357;6
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"73182400";3768,81;3768,81;7,1;5,4578;6
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"73182900";859,54;859,54;1,75;1,3454;6
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"73202000";4470,26;4470,26;7,44;5,7085;6
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"73269000";12830,04;12830,04;15,9;12,2224;6
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"74122000";21,26;21,26;0,01;0,0077;6
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"76090000";22,95;22,95;0,02;0,01;6
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"76109000";421;421;0,51;0,3923;6
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"76169990";2278,15;2278,15;25,22;19,3869;6
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"82032000";25;25;0,09;0,05;6
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"82041200";75;75;0,18;0,14;6
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"82042000";1052,11;1052,11;7,19;5,5261;6
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"82055900";69259,62;69259,62;123,45;102,2577;6
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"82060000";12351,34;12351,34;25,31;19,4692;6
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"82075010";2212,34;2212,34;0,75;0,5754;6
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"82079000";11522,54;11522,54;12,93;9,93;6
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"82159900";3148,8;3148,8;420,64;403,2;6
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"83014000";5417,05;5417,05;10,95;8,4185;6
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"83021000";8566,56;8566,56;6,7;5,1538;6
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"83024210";119,77;119,77;0,4;0,3131;6
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"83024900";12596,39;12596,39;4,72;3,6262;6
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"83025000";1014,02;1014,02;1,12;0,8677;6
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"83100000";66,4;66,4;0,16;0,12;6
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"84071000";34000000;34000000;13142;4;10
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"84091000";176971;176971;99,76;76,7384;6
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"84099130";4,44;4,44;0,01;0,01;6
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"84099910";846,78;846,78;1,99;1,5308;6
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"84099920";63713,72;63713,72;28,86;21,3831;6
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"84109000";39898,53;39898,53;38,15;26,9462;6
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"84119100";3670,14;3670,14;5,18;3,98;6
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"84119900";9251;9251;1,33;1,0231;6
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"84133090";58000;58000;9,4;2;10
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"84148090";700000;700000;875;2;10
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"84149000";76023;76023;429;327,3077;6
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"84186959";28325;28325;316;243,0769;6
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"84186990";9134;9134;3,6;2,7692;6
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"84198100";178062,21;178062,21;209,62;16;10
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"84213190";31409,05;31409,05;30,95;10;10
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"84213900";4693,85;4693,85;10,79;14;10
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"84241000";18764;18764;49,9;4;10
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"84254200";2205;2205;447;2;10
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"84289090";145325,45;145325,45;10612,76;6;10
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"84433213";44550;44550;17,98;3;10
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"84678900";16815,36;16815,36;4,16;1;10
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"84679900";27880,42;27880,42;113,57;87,2347;6
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"84714190";3071,39;3071,39;13,3;1;10
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"84714900";55099,07;55099,07;22,4;3;10
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"84798990";4450;4450;255;1;10
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"84818090";225101,25;225101,25;102,85;79,1368;6
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"84819000";26,48;26,48;0,01;0,01;6
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"84828000";249,79;249,79;0,07;1;10
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"84831090";52450,2;52450,2;5,52;9;10
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"84833020";554,77;554,77;4,21;17;10
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"84879010";6299,55;6299,55;22,67;17,4438;6
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"85016490";125000;125000;45,9;1;10
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"85041090";520,48;520,48;1,2;1;10
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"85043100";10672,9;10672,9;9;7;10
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"85044000";801365,74;801365,74;568,54;48;10
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"85073000";20532;20532;196,5;4;10
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"85076000";79721;79721;35,4;1;10
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"85086000";7864,76;7864,76;5,85;1;10
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"85114000";1225896,29;1225896,29;725,28;5;10
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"85118000";79664,87;79664,87;72,85;3;10
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"85119000";2,73;2,73;0,01;0,01;6
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"85124000";53,05;53,05;0,09;1;10
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"85171800";9578,64;9578,64;6,38;6;10
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"85176210";31307,06;31307,06;5,5;1;10
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"85176900";10592;10592;3,11;1;10
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"85181000";926,94;926,94;1,63;2;10
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"85183000";9189;9189;11,1;30;10
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"85189000";1560;1560;1,4;1,0769;6
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"85198900";146125,05;146125,05;61,75;10;10
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"85219090";44981;44981;6,2;1;10
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"85269100";70016;70016;62,67;9;10
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"85269200";170273,05;170273,05;69,65;3;10
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"85285290";38514,4;38514,4;26,86;2;10
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"85291000";1621,39;1621,39;3,32;2,5538;6
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"85311010";6400;6400;10,34;2;10
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"85318000";78156,88;78156,88;23,87;2;10
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"85361010";3,65;3,65;0,02;0,0154;6
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"85361020";18,32;18,32;0,01;0,0077;6
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"85364199";1037,56;1037,56;0,7;0,5346;6
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"85365090";34608,03;34608,03;26,86;20,6454;6
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"85366900";2471,92;2471,92;4,48;3,45;6
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"85369013";26787,16;26787,16;41,08;31,5824;6
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"85369090";85,88;85,88;1,25;0,9616;6
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"85371000";200237,74;200237,74;104,55;77,9054;6
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"85372090";70616,27;70616,27;28,37;21,7992;6
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"85389000";99030;99030;4,76;3,6625;6
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"85392900";543,77;543,77;1,99;130;10
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"85414100";399,8;399,8;0,65;10;10
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"85423900";417,8;417,8;7,03;5;10
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"85437090";45830,05;45830,05;20,3;6;10
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"85442000";3313,84;3313,84;3,67;2,5431;6
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"85446090";613,09;613,09;0,82;0,6307;6
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"87168090";3671,15;3671,15;86,47;4;10
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"88052900";21201,21;21201,21;244,5;191;6
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"88072000";798463,36;798463,36;7283,9;5648,331;6
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"88073000";2010678,29;2010678,29;3587,33;2759,6292;6
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"88079000";1927,36;1927,36;67,17;51,6576;6
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"89071000";19513,22;19513,22;147,6;3;10
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"90142000";690;690;1,12;2;10
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"90173000";870;870;3,15;1;10
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"90189019";11838,64;11838,64;16,2;5;10
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"90189090";17215,62;17215,62;143,11;77;10
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"90200029";2166,3;2166,3;3,94;3,0308;6
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"90200090";3177,56;3177,56;5,3;4,07;6
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"90251990";17154;17154;5,2;1;10
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"90261090";912,31;912,31;0,5;1;10
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"90262019";4519,19;4519,19;20,36;4;10
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"90262090";7700;7700;3,79;1;10
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"90268090";100;100;1,34;1;10
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"90303900";25197,67;25197,67;45,27;4;10
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"90314990";158,36;158,36;0,02;1;10
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"90318090";87112,57;87112,57;188,39;9;10
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"90321090";12000;12000;13,23;2;10
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"90328900";17393,96;17393,96;27,78;2;10
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"90329000";3140,62;3140,62;1,23;0,95;6
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"94011000";7433,59;7433,59;18,79;2;10
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"94019900";17560,21;17560,21;72,79;55,9662;6
2026;2;48;227;0;4;992;251;219;0;0;0;"R";"94032090";221,1;221,1;0,44;0,34;6
